time	umeeg101_rel_ROI1_FC1	umeeg101_rel_ROI1_Cz	umeeg101_rel_ROI1_FC2	umeeg101_rel_ROI2_CP1	umeeg101_rel_ROI2_Pz	umeeg101_rel_ROI2_CP2	umeeg101_irr_ROI1_FC1	umeeg101_irr_ROI1_Cz	umeeg101_irr_ROI1_FC2	umeeg101_irr_ROI2_CP1	umeeg101_irr_ROI2_Pz	umeeg101_irr_ROI2_CP2	umeeg101_odd_ROI1_FC1	umeeg101_odd_ROI1_Cz	umeeg101_odd_ROI1_FC2	umeeg101_odd_ROI2_CP1	umeeg101_odd_ROI2_Pz	umeeg101_odd_ROI2_CP2	umeeg102_rel_ROI1_FC1	umeeg102_rel_ROI1_Cz	umeeg102_rel_ROI1_FC2	umeeg102_rel_ROI2_CP1	umeeg102_rel_ROI2_Pz	umeeg102_rel_ROI2_CP2	umeeg102_irr_ROI1_FC1	umeeg102_irr_ROI1_Cz	umeeg102_irr_ROI1_FC2	umeeg102_irr_ROI2_CP1	umeeg102_irr_ROI2_Pz	umeeg102_irr_ROI2_CP2	umeeg102_odd_ROI1_FC1	umeeg102_odd_ROI1_Cz	umeeg102_odd_ROI1_FC2	umeeg102_odd_ROI2_CP1	umeeg102_odd_ROI2_Pz	umeeg102_odd_ROI2_CP2	umeeg103_rel_ROI1_FC1	umeeg103_rel_ROI1_Cz	umeeg103_rel_ROI1_FC2	umeeg103_rel_ROI2_CP1	umeeg103_rel_ROI2_Pz	umeeg103_rel_ROI2_CP2	umeeg103_irr_ROI1_FC1	umeeg103_irr_ROI1_Cz	umeeg103_irr_ROI1_FC2	umeeg103_irr_ROI2_CP1	umeeg103_irr_ROI2_Pz	umeeg103_irr_ROI2_CP2	umeeg103_odd_ROI1_FC1	umeeg103_odd_ROI1_Cz	umeeg103_odd_ROI1_FC2	umeeg103_odd_ROI2_CP1	umeeg103_odd_ROI2_Pz	umeeg103_odd_ROI2_CP2	umeeg104_rel_ROI1_FC1	umeeg104_rel_ROI1_Cz	umeeg104_rel_ROI1_FC2	umeeg104_rel_ROI2_CP1	umeeg104_rel_ROI2_Pz	umeeg104_rel_ROI2_CP2	umeeg104_irr_ROI1_FC1	umeeg104_irr_ROI1_Cz	umeeg104_irr_ROI1_FC2	umeeg104_irr_ROI2_CP1	umeeg104_irr_ROI2_Pz	umeeg104_irr_ROI2_CP2	umeeg104_odd_ROI1_FC1	umeeg104_odd_ROI1_Cz	umeeg104_odd_ROI1_FC2	umeeg104_odd_ROI2_CP1	umeeg104_odd_ROI2_Pz	umeeg104_odd_ROI2_CP2	umeeg105_rel_ROI1_FC1	umeeg105_rel_ROI1_Cz	umeeg105_rel_ROI1_FC2	umeeg105_rel_ROI2_CP1	umeeg105_rel_ROI2_Pz	umeeg105_rel_ROI2_CP2	umeeg105_irr_ROI1_FC1	umeeg105_irr_ROI1_Cz	umeeg105_irr_ROI1_FC2	umeeg105_irr_ROI2_CP1	umeeg105_irr_ROI2_Pz	umeeg105_irr_ROI2_CP2	umeeg105_odd_ROI1_FC1	umeeg105_odd_ROI1_Cz	umeeg105_odd_ROI1_FC2	umeeg105_odd_ROI2_CP1	umeeg105_odd_ROI2_Pz	umeeg105_odd_ROI2_CP2	umeeg106_rel_ROI1_FC1	umeeg106_rel_ROI1_Cz	umeeg106_rel_ROI1_FC2	umeeg106_rel_ROI2_CP1	umeeg106_rel_ROI2_Pz	umeeg106_rel_ROI2_CP2	umeeg106_irr_ROI1_FC1	umeeg106_irr_ROI1_Cz	umeeg106_irr_ROI1_FC2	umeeg106_irr_ROI2_CP1	umeeg106_irr_ROI2_Pz	umeeg106_irr_ROI2_CP2	umeeg106_odd_ROI1_FC1	umeeg106_odd_ROI1_Cz	umeeg106_odd_ROI1_FC2	umeeg106_odd_ROI2_CP1	umeeg106_odd_ROI2_Pz	umeeg106_odd_ROI2_CP2	umeeg107_rel_ROI1_FC1	umeeg107_rel_ROI1_Cz	umeeg107_rel_ROI1_FC2	umeeg107_rel_ROI2_CP1	umeeg107_rel_ROI2_Pz	umeeg107_rel_ROI2_CP2	umeeg107_irr_ROI1_FC1	umeeg107_irr_ROI1_Cz	umeeg107_irr_ROI1_FC2	umeeg107_irr_ROI2_CP1	umeeg107_irr_ROI2_Pz	umeeg107_irr_ROI2_CP2	umeeg107_odd_ROI1_FC1	umeeg107_odd_ROI1_Cz	umeeg107_odd_ROI1_FC2	umeeg107_odd_ROI2_CP1	umeeg107_odd_ROI2_Pz	umeeg107_odd_ROI2_CP2
70.3125	-0.1607277	-0.3339956	-0.1634579	-0.1435307	-0.3609931	-0.4833525	0.2982877	0.06354985	0.1834752	-0.0827688	-0.5087672	-0.3033508	-0.7650689	-1.306171	-0.6904877	-1.685388	-1.482418	-0.9863328	0.6118945	-0.01928865	0.5637494	-0.4563177	-1.109697	-1.006676	1.115954	0.5015293	0.9290547	-0.0607665	-0.7760218	-0.4084916	0.6011859	0.2381741	0.6309116	-0.1020329	-0.8636107	-0.3989493	0.4985285	0.3038314	0.04953332	0.09300879	-0.1044491	-0.2269668	0.4731346	0.2839209	0.1070639	0.2458156	0.04402996	-0.2034462	-0.7733035	-1.266045	-1.273017	-0.4017308	-0.5433176	-1.294167	0.05690823	-0.1215968	-0.1177314	0.02844037	0.02264076	-0.3164561	0.196561	0.08440225	0.1040425	-0.06342411	0.03198935	-0.05418787	-0.4161102	-0.5056743	-0.6260346	-0.1596178	0.4522075	0.0563053	0.7436755	0.3713312	0.6736272	-0.8065349	-1.231925	-0.7196203	0.7660385	0.4110782	0.5906489	-0.3657938	-0.7830148	-0.7861523	0.1240662	-0.9176763	-0.4753608	-0.6386527	-1.377893	-1.504209	-0.1821274	-0.2944328	-0.3469441	-1.116279	-1.414993	-1.154128	0.6514739	-0.2392401	0.2279955	-0.9705182	-1.87195	-1.293688	1.375171	1.255633	0.631538	0.768775	-1.169375	-0.7768795	0.1310036	-0.757594	0.05060966	-1.430876	-1.83192	-1.091142	0.4629677	-0.3229789	0.1536003	-0.9958319	-1.739299	-1.159467	0.5083097	0.5926301	0.8482222	-1.167691	-1.440979	-0.3280407
72.265625	-0.1703276	-0.2665338	-0.1994682	-0.08663051	-0.1369698	-0.4247051	0.250785	0.04788839	0.130725	-0.03097627	-0.3752289	-0.2917125	-0.568904	-1.203545	-0.5891319	-1.385101	-1.265146	-0.9471441	0.4435557	-0.09095104	0.4060439	-0.4393904	-0.9665538	-1.009284	0.9505445	0.418951	0.7275406	-0.02064609	-0.5775378	-0.3980398	0.6111122	0.2265359	0.5214604	-0.09213051	-0.7149721	-0.25997	0.4776531	0.3110941	0.03111717	0.1352689	-0.006669472	-0.2000215	0.4534319	0.2618504	0.06879259	0.3016511	0.1581167	-0.1805178	-0.6909416	-1.169371	-1.292067	-0.2163325	-0.3783729	-1.273364	0.09006278	-0.08521904	-0.1032009	0.1063351	0.08827227	-0.2811703	0.19347	0.1067659	0.0859296	0.02771109	0.1151083	-0.007533159	-0.3575884	-0.2561145	-0.5307134	0.005973987	0.5248467	0.2062217	0.7649506	0.4100381	0.6858447	-0.7399194	-1.10568	-0.6819936	0.7742336	0.4160867	0.5866614	-0.3215841	-0.709816	-0.77052	0.1635886	-0.9753043	-0.5053493	-0.7684597	-1.638733	-1.689981	-0.1438448	-0.2336699	-0.2863976	-1.055241	-1.293885	-1.099146	0.6491723	-0.2067541	0.2319476	-0.925579	-1.760141	-1.242031	1.412765	1.167437	0.6577669	0.7956018	-1.039503	-0.6884727	0.1261051	-0.7359294	0.05019662	-1.385546	-1.783411	-1.024035	0.4283944	-0.3476262	0.1048608	-0.9546593	-1.635088	-1.110829	0.5116491	0.6780491	0.8844878	-1.000921	-1.44317	-0.2794131
74.21875	-0.1769799	-0.1910608	-0.2362394	-0.02297059	0.05018584	-0.3911957	0.227685	0.02568508	0.0999897	0.01373104	-0.2848735	-0.3014396	-0.4791243	-1.172751	-0.5438724	-1.11039	-1.032915	-0.9355156	0.4079414	-0.06697876	0.3495269	-0.3853878	-0.8187124	-0.9456954	0.8184671	0.3739356	0.583867	0.02616823	-0.4105076	-0.3694999	0.5854635	0.1632276	0.3989388	-0.1122459	-0.5449206	-0.1826648	0.5398082	0.3556554	0.08297184	0.1879795	0.04313226	-0.1689766	0.4506532	0.2584127	0.04927022	0.347428	0.2379922	-0.1527226	-0.7231848	-1.243343	-1.383314	-0.1448315	-0.2227636	-1.307054	0.1376598	-0.005634511	-0.04725046	0.1726647	0.1748346	-0.2100646	0.1824936	0.1381467	0.0534605	0.1601695	0.2136967	0.0422672	-0.2940401	-0.05182008	-0.4864415	0.2054077	0.665579	0.2876461	0.8069878	0.506025	0.7282302	-0.6308454	-0.9581302	-0.5922461	0.7952934	0.4393631	0.6045831	-0.2444763	-0.6361469	-0.7282423	0.2150437	-0.9327732	-0.494235	-0.7835176	-1.717355	-1.739775	-0.07486378	-0.1523855	-0.2317706	-0.9063473	-1.155931	-1.042078	0.6528665	-0.1571717	0.2401551	-0.8623983	-1.665725	-1.180266	1.376228	1.049781	0.5961826	0.7280315	-0.9088992	-0.6686419	0.1027721	-0.7473655	-0.02886377	-1.328467	-1.755664	-1.029991	0.3742181	-0.4109878	0.04595846	-0.9322641	-1.584874	-1.083757	0.6688752	0.9818525	1.127188	-0.6950992	-1.344398	-0.04442934
76.171875	-0.1659214	-0.132077	-0.2621681	0.08939742	0.1842817	-0.380725	0.2349979	0.01379067	0.08719848	0.05641354	-0.2231346	-0.3230565	-0.5287059	-1.196746	-0.5813723	-0.9147661	-0.8034654	-0.9220434	0.445214	-0.007046427	0.3397797	-0.320341	-0.6960122	-0.8533928	0.7417564	0.357148	0.5078312	0.06411488	-0.3199729	-0.3427451	0.4794199	0.03157501	0.2512991	-0.1753256	-0.3984692	-0.2109619	0.6136425	0.3797754	0.1455205	0.2190553	0.04113031	-0.1720351	0.4750757	0.2901232	0.05346332	0.4123302	0.3193423	-0.1078471	-0.8266877	-1.38888	-1.512273	-0.1378425	-0.06796731	-1.327144	0.1882888	0.09350727	0.02669454	0.2394225	0.2549955	-0.1056777	0.1805129	0.1847361	0.03874661	0.288588	0.2956609	0.1049567	-0.253261	0.02969641	-0.5196691	0.3995344	0.8225102	0.3123152	0.8466181	0.6333817	0.8003209	-0.5224941	-0.8115547	-0.4539262	0.8250086	0.4871346	0.6478014	-0.1454621	-0.5644338	-0.6711366	0.3078684	-0.7948487	-0.4423738	-0.6650853	-1.659378	-1.667513	0.02365775	-0.06498067	-0.1657521	-0.72027	-1.06934	-1.007012	0.665345	-0.09962434	0.2571447	-0.781278	-1.588796	-1.115457	1.276645	0.8963141	0.4464588	0.6158118	-0.8082346	-0.7251055	0.2795861	-0.443901	0.1195129	-1.137378	-1.64473	-0.9023065	0.3893352	-0.3618298	0.08029331	-0.8632731	-1.528074	-1.009234	0.5831041	0.7849975	1.039499	-0.5925629	-1.369292	-0.03153982
78.125	-0.112334	-0.07674295	-0.2598536	0.2639817	0.2875194	-0.372461	0.2779857	0.04555101	0.0941619	0.1218063	-0.1537457	-0.3282709	-0.6736148	-1.259062	-0.7081717	-0.817397	-0.6116163	-0.9248476	0.4737862	0.02391494	0.328203	-0.2869282	-0.6339135	-0.7810475	0.7214673	0.3450033	0.4934023	0.06436316	-0.333718	-0.3359271	0.2995628	-0.151722	0.08744624	-0.2785833	-0.3472567	-0.3446443	0.6587147	0.3635423	0.1682568	0.2430845	0.0375469	-0.2141847	0.5414676	0.3797077	0.09306363	0.5314732	0.4403385	-0.02986456	-0.9696929	-1.502844	-1.660852	-0.1264423	0.09445013	-1.290277	0.2343161	0.176145	0.08953135	0.3092647	0.2855985	-0.005303681	0.2025224	0.2434254	0.06882253	0.362788	0.3277255	0.1765026	-0.2471156	0.009783057	-0.5929365	0.541456	0.9058244	0.3247036	0.8833145	0.773172	0.9067431	-0.4140353	-0.668364	-0.272549	0.8688881	0.5759677	0.7261184	-0.01956271	-0.4795061	-0.5868241	0.4859072	-0.5687492	-0.3403663	-0.4145734	-1.579854	-1.528397	0.1569012	0.03942044	-0.06236348	-0.5606035	-1.056714	-0.9893743	0.6801636	-0.04360791	0.2812914	-0.6816747	-1.51038	-1.047803	1.186761	0.7880859	0.3013076	0.5678012	-0.7009093	-0.7772018	0.2320521	-0.5250396	0.01506755	-1.071151	-1.650996	-0.9887738	0.3485258	-0.399672	0.04248996	-0.80892	-1.493059	-0.9995872	0.630798	0.704098	1.072008	-0.5187121	-1.389386	0.03734523
80.078125	0.001802962	0.02091674	-0.2097605	0.4775447	0.4001378	-0.3304928	0.3530915	0.1411206	0.1255907	0.2284106	-0.04996591	-0.294035	-0.7531145	-1.259393	-0.8181186	-0.7420636	-0.4611913	-0.9142268	0.4596942	-0.005083776	0.318391	-0.3265857	-0.6692377	-0.7561477	0.7398583	0.3173659	0.5300874	0.002600335	-0.4471155	-0.3496267	0.1041036	-0.3353778	-0.06732353	-0.3910424	-0.4161114	-0.5190356	0.7187191	0.3745094	0.1799431	0.3234798	0.1013273	-0.2403181	0.66548	0.5467255	0.1832654	0.7248286	0.6162058	0.09375007	-1.07144	-1.485719	-1.761725	-0.05603136	0.2512827	-1.183777	0.2817847	0.2315502	0.1366161	0.3656517	0.2404202	0.05447018	0.2551902	0.3044235	0.1482237	0.3601619	0.2891144	0.2336492	-0.259017	-0.01819341	-0.6293446	0.5926684	0.8434771	0.3579196	0.9339263	0.9233813	1.048857	-0.2706315	-0.5138081	-0.05413091	0.935216	0.7139791	0.8452257	0.1443044	-0.3668261	-0.4516863	0.7419273	-0.2831956	-0.1594146	-0.1009765	-1.572209	-1.37034	0.3151283	0.1539159	0.07094082	-0.4603544	-1.090305	-0.9767826	0.7058465	0.03338454	0.3279287	-0.5522985	-1.403286	-0.962327	1.130887	0.7014413	0.1760309	0.6111521	-0.5604717	-0.8077613	0.2545865	-0.4942183	0.04808511	-0.9471738	-1.625777	-0.9791287	0.3172721	-0.4171855	0.006192185	-0.7226945	-1.431016	-0.9850847	0.766843	0.7478099	1.183459	-0.4486487	-1.425088	0.122605
82.03125	0.1620438	0.1912313	-0.112646	0.6859597	0.5538927	-0.2318922	0.4654397	0.3093994	0.198216	0.3849255	0.09383664	-0.2056527	-0.7075047	-1.180241	-0.843841	-0.6428133	-0.355219	-0.8807579	0.4668849	-0.04597126	0.3734981	-0.4344349	-0.8013237	-0.7560318	0.7868883	0.284148	0.6174048	-0.1136129	-0.6184694	-0.3618121	-0.05326783	-0.4843376	-0.1931459	-0.4867636	-0.5713043	-0.6544029	0.8368918	0.4817449	0.2308014	0.504623	0.2675084	-0.1858585	0.8342856	0.779826	0.3191006	0.9765175	0.8313277	0.2592544	-1.085547	-1.323085	-1.763867	0.08516131	0.4086523	-1.020295	0.3539682	0.288148	0.198608	0.3787308	0.1235044	0.06477833	0.3351527	0.3604285	0.2584364	0.2986122	0.1830986	0.2517837	-0.2615746	0.02583985	-0.5755998	0.5356441	0.6515448	0.4200488	1.015232	1.096354	1.220308	-0.06392043	-0.3365106	0.189912	1.027977	0.891974	0.9989484	0.3485608	-0.2287711	-0.255817	1.017906	0.02074593	0.09797359	0.2035696	-1.627166	-1.201305	0.4645656	0.2521737	0.1861581	-0.3893979	-1.101617	-0.9519179	0.7358002	0.1290103	0.3858553	-0.3937897	-1.261777	-0.8626603	1.129929	0.6552228	0.09618997	0.699412	-0.3770322	-0.8036397	0.1117195	-0.7175167	-0.08857589	-0.8999949	-1.666311	-1.070642	0.3356924	-0.3525271	0.02575298	-0.5883505	-1.331302	-0.9182906	0.8284092	0.7392256	1.197921	-0.3722716	-1.500809	0.118749
83.984375	0.3473775	0.4352286	0.03009519	0.8685584	0.7463481	-0.0733928	0.6126315	0.5324384	0.3191885	0.5730948	0.26092	-0.06739319	-0.5760163	-1.049595	-0.7639557	-0.4994164	-0.2794684	-0.8093641	0.5806373	-0.03704404	0.5472859	-0.5753587	-1.003844	-0.7419632	0.859099	0.2647102	0.7543772	-0.2550302	-0.8038122	-0.3553587	-0.1370597	-0.5798416	-0.2670239	-0.5538568	-0.7449719	-0.7061493	1.0175	0.6985775	0.3524212	0.7626855	0.4905956	-0.03611366	1.019523	1.038174	0.4805649	1.235663	1.03983	0.4403985	-0.9883137	-1.052377	-1.634934	0.289853	0.6050792	-0.806394	0.474908	0.3862114	0.3148836	0.3425839	-0.03573009	0.0461932	0.4379757	0.4157055	0.3778757	0.2242886	0.03095058	0.2277095	-0.2145778	0.1496179	-0.4283235	0.4224847	0.4098703	0.4812152	1.138409	1.308659	1.397647	0.2211502	-0.1386779	0.4401457	1.138963	1.083721	1.163037	0.5780931	-0.08380195	-0.01984311	1.221488	0.2854367	0.3949328	0.4182273	-1.658918	-1.003334	0.5644279	0.3152074	0.237849	-0.288009	-1.04469	-0.9018752	0.7617119	0.2240746	0.436096	-0.2212472	-1.110668	-0.7670557	1.161302	0.7013798	0.08215582	0.7429242	-0.168767	-0.7340128	0.2430526	-0.4560293	0.1185564	-0.6700792	-1.545055	-0.8726287	0.350726	-0.2932858	0.04244801	-0.4536991	-1.239661	-0.8433272	0.9136754	0.8872688	1.275306	-0.1708746	-1.480586	0.1818441
85.9375	0.5441881	0.7128229	0.2050967	1.0379	0.9378601	0.1119145	0.770989	0.7641557	0.4699843	0.7507753	0.4180378	0.09569942	-0.464314	-0.9273768	-0.6279768	-0.326667	-0.2088273	-0.7091089	0.8251885	0.04624652	0.8280732	-0.7047235	-1.232031	-0.6978444	0.9608598	0.2769504	0.9302693	-0.3847028	-0.9760934	-0.331711	-0.1551366	-0.6341081	-0.2731315	-0.6111478	-0.8930819	-0.7000235	1.206289	0.954738	0.5163957	1.011068	0.6740841	0.1519519	1.185568	1.264839	0.6370571	1.441376	1.19557	0.6012846	-0.7999235	-0.7452322	-1.389338	0.5236478	0.8527881	-0.5604532	0.642437	0.5360298	0.490834	0.2928292	-0.192741	0.02831775	0.5550302	0.4811977	0.4940709	0.1806881	-0.127395	0.1939571	-0.1172525	0.2720523	-0.2502185	0.326754	0.2140625	0.5013724	1.281148	1.540391	1.54161	0.5454491	0.05810108	0.6664929	1.247009	1.255805	1.304989	0.7998481	0.04420498	0.2116361	1.299718	0.4873014	0.6654774	0.5323458	-1.560692	-0.7486662	0.5884513	0.3301803	0.2161362	-0.1324833	-0.9290382	-0.832031	0.7719356	0.3044339	0.4642562	-0.05711267	-0.9814972	-0.6843349	1.076907	0.6939921	0.03287604	0.6176399	-0.001364876	-0.6439427	0.05444546	-0.6872094	-0.1091807	-0.6302788	-1.539778	-0.9523736	0.3665577	-0.2212185	0.07379511	-0.3353013	-1.165796	-0.7548221	0.8893254	0.9375572	1.259427	0.04145581	-1.372841	0.2133642
87.890625	0.7202027	0.949546	0.3792431	1.189434	1.065666	0.2668049	0.8990878	0.9491081	0.6088654	0.8742074	0.5365201	0.2501999	-0.4205853	-0.8435183	-0.5086421	-0.1441417	-0.1302705	-0.6206068	1.124053	0.1689025	1.131849	-0.8002501	-1.443988	-0.647361	1.077878	0.3063586	1.11235	-0.4917534	-1.141215	-0.3180903	-0.129758	-0.6561405	-0.2069191	-0.6802624	-1.009099	-0.6967186	1.330873	1.144379	0.6520262	1.159291	0.739148	0.2896816	1.297214	1.406157	0.7539752	1.548503	1.272106	0.7120025	-0.5913224	-0.4819702	-1.103016	0.7314634	1.110347	-0.3255006	0.8202301	0.7012246	0.6826483	0.2948882	-0.3079168	0.02596078	0.6798374	0.5650513	0.6098436	0.1855256	-0.2569741	0.1917199	0.01115465	0.308833	-0.1057514	0.3036605	0.09261258	0.452106	1.392991	1.738492	1.60964	0.8455943	0.2387295	0.8504454	1.323031	1.378296	1.395496	0.9743793	0.1390025	0.3953416	1.263407	0.6429076	0.8585422	0.5947617	-1.279454	-0.4297965	0.5556899	0.3274375	0.1718726	0.03776689	-0.8180643	-0.7566346	0.7480536	0.3376532	0.4543598	0.06480296	-0.9015555	-0.6214485	0.8490598	0.6786558	-0.01679959	0.3892106	0.1554525	-0.4682513	0.0814772	-0.5526344	-0.1029421	-0.4917277	-1.424502	-0.843084	0.3863894	-0.1176571	0.1301875	-0.2412	-1.101881	-0.647624	0.8509963	0.9724948	1.248887	0.2294573	-1.139762	0.280771
89.84375	0.8634877	1.11009	0.5250979	1.311116	1.093307	0.3572766	0.9745709	1.059291	0.7023221	0.9325118	0.6043226	0.3700559	-0.3817978	-0.7474784	-0.4262241	0.06324554	-0.02282154	-0.5575973	1.333681	0.245742	1.349654	-0.8856823	-1.629401	-0.6395449	1.175928	0.3183984	1.256466	-0.5922913	-1.313504	-0.3407757	-0.1029603	-0.6649017	-0.1006702	-0.7784917	-1.116473	-0.7440236	1.353065	1.195701	0.7002829	1.168992	0.6796067	0.3225845	1.342194	1.443346	0.8160697	1.546966	1.266165	0.7650833	-0.4543244	-0.3150824	-0.8757215	0.8595862	1.306989	-0.1469371	0.954383	0.8188313	0.8241461	0.3856483	-0.3616736	0.0345323	0.7987064	0.6607419	0.7261997	0.227755	-0.3332109	0.242729	0.1230797	0.2337285	-0.02613625	0.3331031	0.01554112	0.3557958	1.432915	1.853024	1.581271	1.082186	0.4025707	0.9985167	1.349155	1.439307	1.419784	1.087204	0.1992707	0.515527	1.175146	0.7962074	0.9642271	0.6837114	-0.8376139	-0.06496614	0.4579759	0.2526213	0.09797856	0.1162331	-0.791791	-0.7423452	0.6942737	0.3329384	0.4193802	0.1340866	-0.8684447	-0.5598894	0.5126681	0.6693946	-0.05213197	0.2232366	0.3710811	-0.1925056	0.1225878	-0.4113241	-0.08921378	-0.398488	-1.34407	-0.7389066	0.34476	-0.08969627	0.1246604	-0.2111779	-1.071108	-0.5844961	0.8102586	0.9547367	1.220851	0.3374977	-0.8500549	0.3518107
91.796875	0.9368871	1.178522	0.6064703	1.346946	1.014634	0.3743944	0.9772483	1.074315	0.7247326	0.9215519	0.6145586	0.4267642	-0.2923528	-0.6262594	-0.3851905	0.2559688	0.08292305	-0.5421395	1.359993	0.2177835	1.427364	-0.9983631	-1.796353	-0.6976504	1.207331	0.2730158	1.325316	-0.7174608	-1.496156	-0.4037026	-0.119921	-0.6913472	-0.01086283	-0.909111	-1.239643	-0.8386062	1.280517	1.102984	0.6484581	1.060098	0.550138	0.2596267	1.322822	1.387426	0.823	1.455442	1.192035	0.771579	-0.4787184	-0.2856366	-0.8025209	0.8581834	1.376489	-0.06382877	1.003622	0.8491243	0.8719958	0.5390306	-0.3491721	0.04805679	0.8909068	0.7445071	0.8290139	0.2800718	-0.3531585	0.328639	0.1968804	0.1048224	0.02284142	0.3346867	-0.08097375	0.2694009	1.375971	1.85748	1.461876	1.24058	0.5601576	1.133095	1.310363	1.429274	1.372187	1.132672	0.229688	0.5806417	1.101635	0.9730911	0.987312	0.8758557	-0.3011214	0.3017074	0.3779813	0.1849708	0.07221406	0.08065411	-0.8519344	-0.7712591	0.6023359	0.2766657	0.3527598	0.1479688	-0.8660607	-0.4976132	0.1560196	0.6731185	-0.08380087	0.2717642	0.694128	0.1407005	0.1939066	-0.2436885	-0.01146025	-0.3423382	-1.327362	-0.6150255	0.2489728	-0.1460645	0.05666215	-0.2392773	-1.076895	-0.5683935	0.6656666	0.7265998	1.021785	0.3356297	-0.6296917	0.3237791
93.75	0.9371797	1.192537	0.6229563	1.276292	0.8762161	0.3585066	0.923688	1.009071	0.6875553	0.8551334	0.5677952	0.4111381	-0.1085824	-0.4665173	-0.354197	0.4116464	0.1591824	-0.5447754	1.221158	0.08877834	1.386106	-1.154452	-1.949573	-0.7961449	1.146066	0.160869	1.308056	-0.879154	-1.66232	-0.4790167	-0.186908	-0.7443531	0.01155034	-1.048502	-1.363251	-0.9279544	1.163567	0.9252491	0.540826	0.8852282	0.4097256	0.156447	1.251927	1.268168	0.7873159	1.303926	1.066226	0.7473727	-0.6549165	-0.3613573	-0.8757342	0.7381207	1.314895	-0.0564549	0.9815764	0.8135112	0.8456275	0.6846459	-0.2910099	0.06890878	0.9391612	0.794151	0.8950409	0.3268978	-0.3313779	0.4091197	0.2350644	0.009095022	0.09727001	0.225261	-0.2306756	0.2547378	1.230767	1.764701	1.281888	1.323673	0.7087892	1.264376	1.204994	1.347755	1.255541	1.121449	0.2385939	0.6102324	1.066659	1.147472	0.9420827	1.164103	0.2421123	0.6129044	0.315225	0.09678362	0.05341164	-0.0499892	-0.9609501	-0.845329	0.491644	0.1941648	0.2721825	0.1312708	-0.867906	-0.4286776	-0.1265165	0.6510206	-0.155872	0.5468437	1.07224	0.4280573	0.05632121	-0.4253804	-0.1491791	-0.4502686	-1.492859	-0.6783469	0.1835854	-0.1768351	0.02228287	-0.2762708	-1.101864	-0.5388524	0.3584518	0.2437265	0.573988	0.27891	-0.5389	0.1659208
95.703125	0.8726677	1.170473	0.5908069	1.10167	0.7173416	0.335314	0.8444036	0.8951224	0.6232158	0.747541	0.4705074	0.3367535	0.07186125	-0.3523259	-0.3632631	0.4730847	0.1858982	-0.5601877	1.028248	-0.08153336	1.291312	-1.329672	-2.074607	-0.876789	1.00261	0.0009053128	1.221111	-1.062158	-1.779484	-0.5328072	-0.2816483	-0.8373149	-0.04769174	-1.179333	-1.471624	-0.9757342	1.028467	0.7107386	0.4138717	0.6810147	0.2801953	0.05864622	1.139529	1.108261	0.7194321	1.114887	0.9003369	0.696263	-0.882655	-0.4661346	-1.002865	0.5670606	1.172927	-0.0685587	0.9337782	0.7670491	0.8010623	0.7515106	-0.2182848	0.1090126	0.9423689	0.8058403	0.911422	0.3718572	-0.2939471	0.4560236	0.265233	-0.00455862	0.2282155	-0.0006927837	-0.4079081	0.3274969	1.031063	1.610311	1.074089	1.346231	0.829683	1.371305	1.038241	1.199776	1.076151	1.066999	0.2378186	0.6171641	1.027423	1.24475	0.8218705	1.457019	0.7259078	0.8219922	0.272535	0.005374415	0.02097403	-0.1875033	-1.049394	-0.9179609	0.3731194	0.09352716	0.1837577	0.1010468	-0.8676625	-0.3676275	-0.2920962	0.5699104	-0.2833708	0.8898549	1.37193	0.6094853	-0.02057551	-0.489593	-0.1742483	-0.5332599	-1.672178	-0.680186	0.1048987	-0.2708007	-0.03814942	-0.3535834	-1.188739	-0.5493067	0.3511398	0.3139752	0.4953387	0.4965336	-0.3386717	0.332882
97.65625	0.7784178	1.112156	0.5409169	0.8771477	0.5652956	0.3051853	0.7556659	0.7570375	0.5549427	0.6045408	0.3339917	0.2313601	0.1188765	-0.3821237	-0.4688711	0.4072809	0.1485144	-0.6218875	0.883342	-0.2403545	1.189908	-1.484322	-2.153132	-0.9039683	0.8227881	-0.17039	1.09563	-1.231248	-1.831323	-0.5507865	-0.3362656	-0.9341488	-0.1426626	-1.275672	-1.540805	-0.9732404	0.8812666	0.4897854	0.2879452	0.4632578	0.1394166	-0.02024727	0.9945154	0.9195781	0.6254955	0.9035879	0.7068312	0.6140082	-1.023862	-0.510234	-1.051762	0.4367179	1.019795	-0.04031672	0.9075773	0.7524946	0.7866083	0.7252957	-0.1635172	0.1730577	0.9183847	0.8004407	0.8898133	0.432499	-0.2607384	0.4760969	0.3091232	0.03485569	0.3863165	-0.2713398	-0.5596936	0.4297841	0.8048408	1.420677	0.8586653	1.309846	0.906862	1.412528	0.8208399	0.9981576	0.8480319	0.9786422	0.2415452	0.6033831	0.9085338	1.191711	0.6211659	1.619097	1.105484	0.90983	0.2161461	-0.1001127	-0.0637861	-0.2634592	-1.07602	-0.9581124	0.2512757	-0.02583464	0.08714588	0.0593318	-0.8755455	-0.334222	-0.318179	0.4776959	-0.3951631	1.11281	1.477331	0.724835	-0.103962	-0.5395082	-0.1935381	-0.6187432	-1.846293	-0.6860529	0.1280481	-0.2277509	0.02635579	-0.4031872	-1.27934	-0.4932527	0.3415504	0.4407583	0.4556167	0.7656479	-0.1417007	0.5471205
